customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00177,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),117.95,4361.28,No
CUST-00178,Female,0,Yes,Yes,54,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,110.58,5996.33,Yes
CUST-00179,Male,1,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),66.83,1524.77,Yes
CUST-00180,Male,0,No,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),41.59,2640.91,Yes
CUST-00181,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,87.58,3458.18,No
CUST-00182,Female,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,79.65,3147.21,No
CUST-00183,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),30.25,249.03,No
CUST-00184,Male,0,Yes,Yes,46,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),62.15,2871.27,No
CUST-00185,Female,0,Yes,Yes,59,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),54.09,3182.53,No
CUST-00186,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,255.31,Yes
CUST-00187,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,74.66,3019.14,No
CUST-00188,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.56,67.43,No
CUST-00189,Female,1,Yes,No,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.23,880.79,No
CUST-00190,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,75.19,507.6,Yes
CUST-00191,Male,1,Yes,Yes,56,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),21.25,1162.48,No
CUST-00192,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,39.38,2823.46,No
CUST-00193,Male,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,89.09,159.91,Yes
CUST-00194,Female,0,No,No,51,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.35,4578.3,No
CUST-00195,Male,0,No,No,43,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,122.5,5222.86,Yes
CUST-00196,Female,0,Yes,No,51,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.2,4046.88,Yes
CUST-00197,Female,1,No,Yes,37,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,87.28,3157.51,No
CUST-00198,Female,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,72.72,5242.41,No
CUST-00199,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,108.19,334.82,Yes
CUST-00200,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),35.44,383.29,No
CUST-00201,Female,1,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,60.73,1082.65,No
CUST-00202,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),81.73,4630.78,No
CUST-00203,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),72.57,500.13,No
CUST-00204,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.54,248.91,No
CUST-00205,Female,1,No,No,53,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,21.92,1239.59,No
CUST-00206,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,42.27,1298.6,No
CUST-00207,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,47.69,2499.49,No
CUST-00208,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),79.82,2159.65,No
CUST-00209,Female,1,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),33.25,269.86,Yes
CUST-00210,Male,1,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),125.0,5324.25,No
CUST-00211,Female,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.3,269.94,No
CUST-00212,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.85,895.08,No
CUST-00213,Male,0,Yes,No,64,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),29.06,1928.47,No
CUST-00214,Female,1,No,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.36,1091.03,Yes
CUST-00215,Male,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),53.28,879.78,Yes
CUST-00216,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,66.9,4529.95,No
CUST-00217,Female,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,69.54,1529.38,No
CUST-00218,Female,0,Yes,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,72.69,1936.9,No
CUST-00219,Female,0,Yes,Yes,50,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),66.11,3299.87,No
CUST-00220,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,81.9,876.9,No
CUST-00221,Female,1,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),121.75,532.54,Yes
CUST-00222,Female,0,No,No,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),60.65,3710.31,No
CUST-00223,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,50.2,3392.64,No
CUST-00224,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,109.27,7829.72,No
CUST-00225,Male,0,Yes,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.32,189.03,No
CUST-00226,Female,1,No,Yes,39,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,66.26,2585.35,No
CUST-00227,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,87.18,5413.08,No
CUST-00228,Male,0,No,No,61,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,56.1,3362.15,Yes
CUST-00229,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),112.98,2991.31,Yes
CUST-00230,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,97.9,3489.07,Yes
CUST-00231,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,89.47,1027.34,Yes
CUST-00232,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,62.94,686.54,Yes
CUST-00233,Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,33.25,972.39,Yes
CUST-00234,Male,0,No,No,17,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.18,1716.34,Yes
CUST-00235,Female,0,No,No,71,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,84.53,5994.64,No
CUST-00236,Male,0,Yes,No,6,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,111.16,753.82,Yes
CUST-00237,Male,1,Yes,No,39,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),42.12,1672.76,No
CUST-00238,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,77.09,3173.09,No
CUST-00239,Female,1,Yes,No,5,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.74,275.79,No
CUST-00240,Male,0,No,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,18.25,560.94,No
CUST-00241,Female,0,No,Yes,68,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),24.7,1696.57,No
CUST-00242,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.89,634.11,Yes
CUST-00243,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,121.75,1357.14,Yes
CUST-00244,Male,0,Yes,No,12,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,111.53,1353.72,Yes
CUST-00245,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,30.25,71.42,No
CUST-00246,Female,0,Yes,Yes,64,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,78.64,5010.48,No
CUST-00247,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.54,314.94,Yes
CUST-00248,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,104.46,2171.04,No
CUST-00249,Male,1,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),85.38,5065.69,No
CUST-00250,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,65.92,4708.24,No
CUST-00251,Female,0,Yes,Yes,12,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,94.85,1173.51,Yes
CUST-00252,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),83.78,2155.09,No
CUST-00253,Female,0,No,No,13,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.46,984.95,Yes
CUST-00254,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.85,1171.92,Yes
CUST-00255,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,73.22,5004.6,No
CUST-00256,Female,0,No,No,25,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.8,2085.92,No
CUST-00257,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,112.6,5088.86,No
CUST-00258,Female,1,Yes,No,12,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),99.72,1211.43,Yes
CUST-00259,Female,0,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),105.31,2220.22,Yes
CUST-00260,Male,0,Yes,Yes,26,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,21.25,511.68,No
CUST-00261,Male,1,No,No,43,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.92,3642.4,No
CUST-00262,Female,0,No,No,65,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,41.48,2747.25,No
CUST-00263,Female,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),75.53,1389.78,No
CUST-00264,Male,1,No,No,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,117.44,5534.74,No
CUST-00265,Male,1,Yes,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,37.64,1371.29,No
CUST-00266,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),80.02,4673.78,No
CUST-00267,Female,0,Yes,Yes,25,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,65.43,1610.06,No
CUST-00268,Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,103.08,3239.26,Yes
CUST-00269,Male,0,No,Yes,45,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.48,3563.14,Yes
CUST-00270,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,60.54,1927.78,No
CUST-00271,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),77.6,4339.89,No
CUST-00272,Female,0,Yes,No,1,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),93.59,122.93,Yes
CUST-00273,Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,125.0,3219.64,Yes
CUST-00274,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,77.92,1036.3,Yes
CUST-00275,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),85.05,919.79,Yes
CUST-00276,Female,0,No,Yes,4,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,99.01,396.27,Yes
CUST-00277,Female,0,No,No,26,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,64.83,1698.58,No
CUST-00278,Male,0,Yes,No,16,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,40.42,571.56,No
CUST-00279,Female,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,76.32,4177.41,No
CUST-00280,Female,0,Yes,No,37,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,100.39,3699.47,No
CUST-00281,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.79,4726.03,No
CUST-00282,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.76,3378.24,No
CUST-00283,Male,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,93.31,5248.83,Yes
CUST-00284,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),121.75,3781.18,No
CUST-00285,Female,0,No,No,71,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,83.79,6001.92,No
CUST-00286,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),60.88,1717.44,Yes
CUST-00287,Female,1,Yes,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,104.66,6394.84,Yes
CUST-00288,Male,0,No,No,13,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),97.84,1264.57,Yes
CUST-00289,Male,0,No,No,70,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),102.67,7182.66,No
CUST-00290,Female,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),77.32,1667.28,No
CUST-00291,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,87.55,4090.17,No
CUST-00292,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,119.68,3079.26,No
CUST-00293,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.0,1823.48,Yes
CUST-00294,Female,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,80.36,1824.13,No
CUST-00295,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),82.48,3689.3,No
CUST-00296,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,80.21,757.35,No
CUST-00297,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,67.03,996.13,Yes
CUST-00298,Female,1,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.26,4431.77,No
CUST-00299,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),91.4,653.88,No
CUST-00300,Female,0,No,No,53,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,67.11,3649.25,No
CUST-00301,Female,0,Yes,No,22,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,80.92,1759.64,Yes
CUST-00302,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),79.77,1850.59,Yes
CUST-00303,Female,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),96.65,2552.4,No
CUST-00304,Male,0,No,No,28,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,110.98,3151.76,Yes
CUST-00305,Male,0,No,Yes,52,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,66.49,3512.32,No
CUST-00306,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,98.48,5673.3,No
CUST-00307,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.93,2764.94,Yes
CUST-00308,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,90.48,1234.86,No
CUST-00309,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.64,28.77,No
CUST-00310,Female,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,84.33,4403.46,No
CUST-00311,Male,0,No,No,67,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),79.1,5349.25,No
CUST-00312,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,124.08,355.55,Yes
CUST-00313,Female,0,No,Yes,43,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.78,4671.72,No
CUST-00314,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,101.58,1656.64,No
CUST-00315,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,121.75,2051.8,No
CUST-00316,Male,0,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,101.8,6113.24,No
CUST-00317,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),58.93,1111.48,No
CUST-00318,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,113.77,2430.01,No
CUST-00319,Male,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),78.25,644.53,No
